Tags,Sub Tags,True or not?,paper link,data_source,text,text_len
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"The Dark Watchers are tall, giant-sized featureless dark silhouettes often adorned with brimmed hats or walking sticks. They are seen in the hours around twilight and dawn. They motionlessly watch travelers from the horizon along the Santa Lucia Mountain Range. No one has seen one up close and if someone were to approach them, they disappear.",343
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,If someone calls 999-9999 after midnight they will be able to request anything they wish but at the cost of their death.,120
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,James Dean died in a car accident. Any individual who took a part from Dean's car after the accident later died in an accident of their own.,140
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"In February 1855 around the Exe Estuary in East and South Devon, England, after a heavy snowfall, trails of hoof-like marks appeared overnight in the snow covering. The footprints were seen in all kinds of unaccountable places – on the tops of houses and narrow walls, in gardens and court-yards, enclosed by high walls and pailings, as well in open fields.",357
Fiction,Mythical / Supernatural,FALSE,https://en.wikipedia.org/wiki/List_of_urban_legends,WP,"The Devil's Tramping Ground is a camping spot located in a forest near the Harper's Crossroads area in Bear Creek, North Carolina. Objects left within the ring overnight dissapear, dogs yip and howl, not wanting to go near it, and strange events occur to those who spend the night within its boundaries. Nothing has grown within the 40 feet (12 m) ring for a hundred years. This is where the devil walks in circles on certain nights, thinking of ways to bring his evil into this world.",484
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/Stereotypes_of_nurses,WP,male nurses are effeminate.,26
Stereotype,Profession / Skill / Intelligence,,https://en.wikipedia.org/wiki/Stereotypes_of_nurses,WP,Nurses are less-educated and work for physicians.,48
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/Gender_role#Gender_stereotypes,WP,males are generally better at mathematics than females.,54
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/Gender_role#Gender_stereotypes,WP,"Management and similar leader positions are masculine in type, meaning they require aggressiveness, competitiveness, strength and independence. These traits do not line up with the female gender role.",199
Stereotype,Regional,,https://en.wikipedia.org/wiki/Appalachian_stereotypes,WP,"Appalachian people are typically lawless, violent, and uneducated.",65
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_African_Americans,WP,"African-Americans have an unusual appetite for fried chicken, watermelon, and grape drink.",90
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_African_Americans,WP,African-Americans are typically hypersexual.,43
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_African_Americans,WP,"A portion of criminals and social degenerates; drug dealers, crack addicts, hobos, and subway muggers are African American.",122
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_African_Americans,WP,black people are less intelligent.,33
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_African_Americans,WP,Black men are deadbeat fathers.,30
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_African_Americans,WP,"Black women are typically angry, loud, aggressive, demanding, and rude.",70
Stereotype,Religion,TRUE,https://en.wikipedia.org/wiki/Stereotypes_of_Jews,WP,Jews move their hands when they talk.,36
Stereotype,Regional,TRUE,https://en.wikipedia.org/wiki/Stereotypes_of_Jews,WP,Italians speak with their hands.,31
Stereotype,Religion,,https://en.wikipedia.org/wiki/Stereotypes_of_Jews,WP,Jews are typically greedy and miserly.,37
Stereotype,Religion,,https://en.wikipedia.org/wiki/Stereotypes_of_Jews,WP,"A Jewish mother is typically nagging, loud, highly-talkative, overprotective, smothering, and overbearing. She persists in interfering in her children's lives long after they have become adults and is excellent at making her children feel guilty for actions that may have caused her to suffer.",292
Stereotype,Religion,,https://en.wikipedia.org/wiki/Stereotypes_of_Jews,WP,"Jewish lawyers are clever, greedy, exploitative, dishonest, and engage in moral turpitude and excessive legalism.",112
Stereotype,Religion,,https://en.wikipedia.org/wiki/Stereotypes_of_Jews,WP,Jewish men are historically effeminate.,38
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_Hispanic_and_Latino_Americans_in_the_United_States,WP,"Hispanic and Latina women are typically lazy, verbally aggressive, and lack work ethic.",86
Stereotype,Racial,,https://en.wikipedia.org/wiki/Stereotypes_of_Hispanic_and_Latino_Americans_in_the_United_States,WP,"Hispanic and Latino men are more likely to be unintelligent, comedic, aggressive, sexual, and unprofessional.",108
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,lesbians live a dark and almost depressing lifestyle.,52
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,lesbians prey on and seduce straight women in relationships with men.,68
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,"lesbians often mistreat bisexual women or outright shunning them if they had a history of sleeping with men, considering them gross.",131
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,lesbianism is a gene passed from mothers to daughters which sometimes caused both to fight over the same woman.,110
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,lesbians have a masculine presentation.,38
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,Gay men are often effeminate.,28
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,"gay men are typically involved with the performing arts, and are theatrical and overly dramatic.",95
Stereotype,Gender / Sexual Orientation,,https://en.wikipedia.org/wiki/LGBT_stereotypes,WP,Research suggests that lesbians may be slightly more likely than gay men to be in steady relationships.,102
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,Americans are typially very generous. They are charitable and perform volunteer activities.,91
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,"Americans are hardworking people, whether in their jobs or other matters. They are very positive and optimistic people.",119
Controversy,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,The United States has a historical fondness for guns. The United States ranked number one in gun ownership with a rate of 120.5 guns per 100 citizens in 2017.,157
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,"Americans care most about money, judging all things by their economic value, and scorning those of lower socioeconomic status.",126
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,Americans are ignorant of countries and cultures beyond their own.,65
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,Americans are reckless and imprudent people regarding the preservation of the environment. The United States (whose population is 327 million) has the second-highest carbon dioxide emissions after China (whose population is 1.4 billion).,236
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,"American people are excessively nationalistic, believing the United States is better than all other countries and patronizing foreigners.",136
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,"Americans want to be ""the world's policemen"", believing that the entire world needs their help – even if this results in preemptive military intervention – because they are somehow exceptional.",193
Stereotype,Regional,TRUE,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,The US has workaholic culture.,29
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_Americans,WP,Americans are over-reliant on personal automobiles.They are easily confused by roundabouts.,91
Stereotype,Regional,,https://en.wikipedia.org/wiki/Stereotypes_of_South_Asians,WP,"South Asians are typically either convenience store or restaurant owners, cab drivers or motel operators. They tend to be uneducated, with large families and live in crowded homes.",180
Conspiracy,Gender / Sexual Orientation,FALSE,https://en.wikipedia.org/wiki/Anti-LGBT_rhetoric,WP,Anti-government protests in Russia and the Euromaidan were the work of a LGBT conspiracy.,88
Controversy,Others,Dont Know,https://en.wikipedia.org/wiki/Strip_club,WP,Strip clubs are gathering places of vice and ill repute.,56
Fact,Science,Plausible,https://en.wikipedia.org/wiki/Deforestation,WP,31% of emerging diseases are linked to deforestation including SARS and AIDS.,76
Fact,Science,TRUE,https://en.wikipedia.org/wiki/Deforestation,WP,Malaria is caused due to deforestation.,38
Fact,"Covid19, Science",TRUE,https://en.wikipedia.org/wiki/Deforestation,WP,"the Coronavirus pandemic is linked to the destruction of nature, especially to deforestation, habitat loss in general and wildlife trade.",136
Conspiracy,Science,FALSE,https://en.wikipedia.org/wiki/Ecofascism,WP,"overpopulation is the primary threat to the environment and that the only solution is to completely halt immigration, or for the most extreme, eradicate minority groups and ethnicities.",185
Controversy,Science,FALSE,https://en.wikipedia.org/wiki/Eco-terrorism,WP,"Tree spiking — hammering small spikes into the trunk of a tree that may be logged with the intention of damaging the chainsaw or mill blades and arsons are proactive actions to prevent further environmental damage, although they may look like civic disobedience at the face value.",279
Controversy,Science,Plausible,https://en.wikipedia.org/wiki/Environmental_vegetarianism,WP,vegetarianism exacerbates soil erosion.,38
Controversy,Science,TRUE,https://en.wikipedia.org/wiki/Environmental_vegetarianism,WP,"eating mostly plant-based foods while reducing the global consumption of animal products, especially ruminant livestock, can improve human health and significantly lower GHG emissions.",183
